id,title,genres_clean,overview,vote_average,vote_count,popularity,release_date,cluster,tagline,poster_url,backdrop_url,runtime,industry
91076,Illuminata,Drama,"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents",6.3,7,0.111313,1998-05-21,10,,,,120,hollywood
12779,Swept Away,"Comedy, Romance","Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",4.8,50,4.570043,2002-10-11,14,A snooty socialite is stranded on a Mediterranean island with a communist sailor.,,,120,hollywood
13191,"War, Inc.","Action, Adventure, Comedy, Thriller","War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.",5.6,86,6.265659,2008-04-28,13,When it comes to war... America means business,,,120,hollywood
11770,Shaolin Soccer,"Action, Comedy",A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,6.6,491,17.54768,2001-07-12,12,Get ready to kick some grass!,,,120,hollywood
12703,The Brown Bunny,Drama,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",5.5,62,3.412162,2004-08-27,13,"I'm not going to be okay, Bud.",,,120,hollywood
64559,The Swindle,"Comedy, Crime, Thriller","Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.",6.4,5,0.627964,1997-10-15,10,,,,120,hollywood
222649,Rosewater,Drama,"In 2009, Iranian Canadian journalist Maziar Bahari was covering Iran's volatile elections for Newsweek. One of the few reporters living in the country with access to US media, he made an appearance on The Daily Show with Jon Stewart, in a taped interview with comedian Jason Jones. The interview was intended as satire, but if the Tehran authorities got the joke they didn't like it - and it would quickly came back to haunt Bahari when he was rousted from his family home and thrown into prison. Making his directorial debut, Jon Stewart tells the tale of Bahari's months-long imprisonment and interrogation in this powerful and affecting docudrama featuring a potent and performance by Gael García Bernal recounting Bahari's efforts to maintain his hope and his sanity in the face of isolation and persecution-through memories of his family, recollections of the music he loves, and thoughts of his wife and unborn child.",6.5,98,5.75555,2014-11-07,10,,,,120,hollywood
115872,The Chambermaid on the Titanic,Drama,"Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England, Marie, saying she is a chambermaid on the Titanic and cannot get a room, asks to share his room. They do, chastely; when he awakens, she is gone, but he sees her at the sailing and gets a photo of her. When he returns home, he suspects that his wife Zoe has been sleeping with Simeon, the foundry owner. Horty goes to the bar, where his friends get him drunk and he starts telling an erotic fantasy of what happened with him and Marie, drawing a larger audience each night.",5.3,3,1.031142,1997-10-10,13,,,,120,hollywood
101173,Coriolanus,"Drama, Thriller","Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",5.9,131,7.554799,2011-02-14,10,Nature teaches beasts to know their friends.,,,120,hollywood
25350,Imaginary Heroes,"Comedy, Drama","Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.",6.3,29,2.85283,2004-09-14,10,People are never who they seem to be.,,,120,hollywood
10034,High Heels and Low Lifes,"Action, Crime, Comedy",A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.,6.4,12,1.769593,2001-07-16,10,They're not bad girls. They're just behaving that way.,,,120,hollywood
20178,World's Greatest Dad,"Comedy, Romance","Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --",6.5,177,9.805551,2009-08-20,10,Lance Clayton is about to get everything he deserves.,,,120,hollywood
5072,Severance,"Horror, Comedy, Thriller","Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",6.4,169,12.898984,2006-05-19,10,The Company Is Making Cutbacks,,,120,hollywood
18191,Edmond,"Drama, Thriller","Seemingly mild-mannered businessman Edmond Burke visits a fortuneteller and hears a remark that spurs him to leave his wife abruptly and seek what is missing from his life. Encounters with strangers and unsavory people weaken the barriers encompassing his long-suppressed rage, until Edmond explodes in violence.",6.0,50,2.803642,2005-08-31,10,Every fear hides a wish.,,,120,hollywood
31007,Welcome to the Rileys,Drama,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",6.4,139,6.085879,2010-10-29,10,,,,120,hollywood
11546,Police Academy: Mission to Moscow,"Comedy, Crime","The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",4.1,178,11.946898,1994-06-09,14,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",,,120,hollywood
41894,Blood Done Sign My Name,"Drama, Crime",A drama based on the true story in which a black Vietnam-era veteran is allegedly murdered by a local white businessman who is later exonerated. The plot focuses on the role of a local high school teacher and the civil unrest that followed the acquittal.,6.0,5,0.397341,2010-02-01,10,No one changes the world alone.,,,120,hollywood
184374,Cinco de Mayo: La Batalla,"War, History, Drama","On May 5th, 1862, a few thousand Mexican soldiers put their lives on the line against the world's largest and most powerful army in one legendary battle for freedom and for Mexico.",5.8,14,0.072085,2013-05-03,13,,,,120,hollywood
268171,Elsa & Fred,"Comedy, Family, Romance","Aged, embittered widower, Fred learns to enjoy life thanks to his elderly yet vibrant neighbor, Elsa. Upon learning Elsa is terminally ill, Fred takes her to the Fontana di Trevi in Rome in order to reenact her favorite scene from ‘La Dolce Vita’.",6.2,31,2.849895,2014-03-07,10,It's never too late.,,,120,hollywood
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy,"Filmmaker Alan Smithee finds himself the unwilling puppet of a potentially bad, big budget action film which he proceeds to steal the reels and leave the cast and crew in a frenzy.",3.0,9,0.666218,1998-02-20,1,,,,120,hollywood
24663,The Open Road,"Comedy, Drama, Romance","Minor leaguer Carlton Garret takes an unexpected road trip to track down his estranged father, legendary baseball player Kyle Garret when Carlton’s mother becomes sick. Once reunited, Carlton struggles to deal with the series of misadventures caused by his father’s antics. Attempts at bonding come to a head as the mismatched duo make their way from Ohio back home to Houston to reunite the family.",4.8,19,1.388136,2009-02-07,14,They've got a long way to go,,,120,hollywood
39037,The Good Guy,"Comedy, Romance","Ambitious young Manhattanite and urban conservationist Beth (Bledel) wants it all: a good job, good friends, and a good guy to share the city with. Of course that last one is often the trickiest of all. Beth falls hard for Tommy (Porter), a sexy, young Wall Street hot-shot. But just as everything seems to be falling into place, complications arise in the form of Tommy's sensitive and handsome co-worker Daniel (Greenberg). Beth soon learns that the game of love in the big city is a lot like Wall Street -- high risk, high reward and everybody has an angle.",5.4,59,2.631688,2009-04-25,13,,,,120,hollywood
22805,Motherhood,"Comedy, Drama","Motherhood is a comedy written and directed by Katherine Dieckmann, and stars Uma Thurman, Anthony Edwards and Minnie Driver. Shot on location in New York’s West Village, focuses on the dilemmas of motherhood, such as marriage, work, and self, shown in the trials and tribulations of one pivotal day.",4.7,44,10.955567,2009-01-21,14,,,,120,hollywood
39055,Free Style,"Drama, Family","Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream.",5.8,4,0.122874,2008-12-24,13,It's Time To Soar.,,,120,hollywood
